checkpoint,position,is_home,formation,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,scored_after,cumul_in_game_time,cumul_received_succ,cumul_received_unsucc,cumul_times_pressured,cumul_pressured_succ,cumul_pressured_unsucc,cumul_pressured_success_rate,cumul_pressures_applied,cumul_pressures_won,cumul_pressures_lost,cumul_pressure_success_rate
H1_15,D,True,4-2-3-1,2,6,122.91,7.054,7.89,0,0,0,0,0,14,2,1,2,1,1,0.5,3,2,1,0.6666666666666666
H1_30,D,True,4-2-3-1,2,8,148.48,6.94,7.89,0,0,0,0,0,29,6,3,3,1,2,0.3333333333333333,7,4,3,0.5714285714285714
H1_45,D,True,4-2-3-1,4,18,316.76,6.693,7.89,0,0,0,0,0,44,10,5,9,4,5,0.4444444444444444,11,6,5,0.5454545454545454
H1_15,G,True,4-2-3-1,0,0,0.0,0.0,0.0,0,0,0,0,0,14,2,0,0,0,0,0.0,0,0,0,0.0
H1_30,G,True,4-2-3-1,0,0,0.0,0.0,0.0,0,0,0,0,0,29,4,0,0,0,0,0.0,0,0,0,0.0
H1_45,G,True,4-2-3-1,0,0,0.0,0.0,0.0,0,0,0,0,0,44,6,1,1,1,0,1.0,0,0,0,0.0
H2_15,G,True,4-2-3-1,0,0,0.0,0.0,0.0,0,0,0,0,0,59,0,0,0,0,0,0.0,0,0,0,0.0
H2_30,G,True,4-2-3-1,0,0,0.0,0.0,0.0,0,0,0,0,0,74,0,0,0,0,0,0.0,0,0,0,0.0
H1_15,D,True,4-2-3-1,4,4,121.42,7.391,9.23,0,0,0,0,0,14,5,3,6,5,1,0.8333333333333334,4,2,2,0.5
H1_30,D,True,4-2-3-1,6,11,220.3,7.098,9.23,0,0,0,0,0,29,7,5,8,7,1,0.875,10,3,7,0.3
H1_45,D,True,4-2-3-1,7,17,334.08,6.929,9.23,0,0,0,0,0,44,8,7,14,9,5,0.6428571428571429,13,5,8,0.38461538461538464
H2_15,D,True,4-2-3-1,11,26,490.7,6.977,9.23,0,0,0,0,0,59,10,8,15,10,5,0.6666666666666666,15,7,8,0.4666666666666667
H2_30,D,True,4-2-3-1,13,30,558.64,6.976,9.23,0,0,0,0,0,74,11,9,16,10,6,0.625,19,8,11,0.42105263157894735
H2_15,M,True,4-2-3-1,3,13,197.98,6.582,7.56,0,0,0,0,0,14,1,1,1,0,1,0.0,1,1,0,1.0
H2_30,M,True,4-2-3-1,5,22,320.29,6.661,7.81,0,0,0,0,0,29,5,3,3,0,3,0.0,2,1,1,0.5
H2_30,A,True,4-2-3-1,3,12,195.41,6.673,7.86,1,0,1,1,0,15,4,1,2,1,1,0.5,3,0,3,0.0
H1_15,M,True,4-2-3-1,2,11,207.78,6.669,7.95,0,0,0,0,0,14,2,0,5,2,3,0.4,2,0,2,0.0
H1_30,M,True,4-2-3-1,3,20,356.32,6.612,7.95,0,0,0,0,0,29,5,2,9,4,5,0.4444444444444444,6,0,6,0.0
H1_45,M,True,4-2-3-1,5,33,564.51,6.576,8.05,0,0,0,0,0,44,8,2,15,8,7,0.5333333333333333,10,1,9,0.1
H2_15,M,True,4-2-3-1,7,42,715.09,6.606,8.05,0,0,0,0,0,59,11,2,22,11,11,0.5,12,3,9,0.25
H2_30,M,True,4-2-3-1,11,49,854.53,6.69,8.14,0,0,0,0,0,74,13,2,23,11,12,0.4782608695652174,15,4,11,0.26666666666666666
H1_15,M,True,4-2-3-1,3,9,147.88,6.933,8.49,0,0,0,0,0,14,3,1,2,1,1,0.5,5,1,4,0.2
H1_30,M,True,4-2-3-1,4,18,274.12,6.741,8.49,0,0,0,0,0,29,4,1,3,2,1,0.6666666666666666,13,4,9,0.3076923076923077
H1_45,M,True,4-2-3-1,8,22,366.34,6.81,8.49,0,0,0,0,0,44,9,1,0,0,0,0.0,22,10,12,0.45454545454545453
H2_15,M,True,4-2-3-1,0,6,83.01,6.215,6.71,0,0,0,0,0,14,6,1,0,0,0,0.0,4,2,2,0.5
H2_30,M,True,4-2-3-1,0,14,206.15,6.309,6.82,0,0,0,0,0,29,8,2,2,2,0,1.0,6,3,3,0.5
H1_15,G,False,4-3-3,0,0,0.0,0.0,0.0,0,0,0,0,0,14,0,1,0,0,0,0.0,0,0,0,0.0
H1_30,G,False,4-3-3,0,2,16.9,7.5,8.14,0,0,0,0,0,29,4,2,0,0,0,0.0,0,0,0,0.0
H1_45,G,False,4-3-3,0,2,16.9,7.5,8.14,0,0,0,0,0,44,5,5,0,0,0,0.0,0,0,0,0.0
H2_15,G,False,4-3-3,0,2,16.9,7.5,8.14,0,0,0,0,0,59,6,6,0,0,0,0.0,0,0,0,0.0
H2_30,G,False,4-3-3,0,3,22.26,7.23,8.14,0,0,0,0,0,74,9,7,0,0,0,0.0,0,0,0,0.0
H1_15,D,False,4-3-3,2,5,76.91,7.099,7.93,0,0,0,0,0,14,8,4,1,0,1,0.0,2,1,1,0.5
H1_30,D,False,4-3-3,2,9,125.15,6.697,7.93,0,0,0,0,0,29,15,4,2,1,1,0.5,5,2,3,0.4
H1_45,D,False,4-3-3,2,12,175.43,6.674,7.93,0,0,0,0,0,44,21,6,5,3,2,0.6,6,2,4,0.3333333333333333
H2_15,D,False,4-3-3,3,16,264.29,6.673,7.93,0,0,0,0,0,59,22,8,0,0,0,0.0,0,0,0,0.0
H2_30,D,False,4-3-3,4,22,327.74,6.623,7.93,0,0,0,0,0,74,27,8,7,5,2,0.7142857142857143,7,3,4,0.42857142857142855
H1_15,D,False,4-3-3,2,7,94.7,6.662,7.66,1,1,1,1,0,14,8,7,1,1,0,1.0,1,1,0,1.0
H1_30,D,False,4-3-3,2,12,161.46,6.584,7.66,1,1,1,1,0,29,18,7,4,4,0,1.0,0,0,0,0.0
H1_45,D,False,4-3-3,4,21,289.23,6.624,8.6,1,1,1,1,0,44,19,8,7,6,1,0.8571428571428571,4,4,0,1.0
H2_15,D,False,4-3-3,5,28,362.93,6.576,8.6,1,1,1,1,0,59,25,10,0,0,0,0.0,0,0,0,0.0
H2_30,D,False,4-3-3,7,34,440.95,6.651,8.6,1,1,1,1,0,74,35,11,8,7,1,0.875,5,4,1,0.8
H1_15,D,False,4-3-3,5,11,239.06,7.061,9.06,0,0,0,0,0,14,4,0,3,2,1,0.6666666666666666,4,2,2,0.5
H1_30,D,False,4-3-3,7,16,328.54,7.023,9.06,0,0,0,0,0,29,9,1,7,6,1,0.8571428571428571,9,3,6,0.3333333333333333
H1_45,D,False,4-3-3,9,25,476.57,6.935,9.06,0,0,0,0,0,44,10,7,8,6,2,0.75,11,4,7,0.36363636363636365
H2_15,D,False,4-3-3,14,33,670.16,7.005,9.06,0,0,0,0,0,59,15,7,10,6,4,0.6,13,4,9,0.3076923076923077
H2_30,D,False,4-3-3,19,40,840.47,7.049,9.06,0,0,0,0,0,74,20,9,12,8,4,0.6666666666666666,15,6,9,0.4
H1_15,A,False,4-3-3,3,6,99.41,6.856,8.12,0,0,0,0,0,14,2,0,1,0,1,0.0,5,3,2,0.6
H1_30,A,False,4-3-3,5,18,313.82,6.751,8.16,1,1,1,1,0,29,3,1,0,0,0,0.0,12,4,8,0.3333333333333333
H1_45,A,False,4-3-3,8,30,480.06,6.712,8.58,1,1,1,1,0,44,4,1,4,1,3,0.25,22,7,15,0.3181818181818182
H2_15,A,False,4-3-3,12,41,666.84,6.793,8.58,1,1,1,1,0,59,7,2,7,4,3,0.5714285714285714,27,10,17,0.37037037037037035
H1_15,A,False,4-3-3,7,13,246.76,7.004,8.79,0,0,0,0,1,14,5,0,7,3,4,0.42857142857142855,3,1,2,0.3333333333333333
H1_30,A,False,4-3-3,8,18,339.98,6.974,8.79,0,0,0,0,1,29,10,1,10,4,6,0.4,6,2,4,0.3333333333333333
H1_45,A,False,4-3-3,10,29,506.01,6.903,8.79,1,0,1,1,1,44,16,1,16,7,9,0.4375,11,4,7,0.36363636363636365
H2_15,A,False,4-3-3,11,39,662.45,6.846,8.79,4,3,3,4,0,59,20,1,18,7,11,0.3888888888888889,15,6,9,0.4
H2_30,A,False,4-3-3,13,47,787.39,6.833,8.79,5,4,3,5,0,74,24,1,23,10,13,0.43478260869565216,20,8,12,0.4
H2_30,M,False,4-3-3,1,4,57.98,6.756,8.05,0,0,0,0,0,3,3,0,0,0,0,0.0,1,0,1,0.0
H1_15,M,False,4-3-3,2,6,79.98,6.724,7.74,0,0,0,0,0,14,6,0,3,3,0,1.0,3,1,2,0.3333333333333333
H1_30,M,False,4-3-3,3,17,236.94,6.514,7.74,0,0,0,0,0,29,9,1,9,7,2,0.7777777777777778,7,5,2,0.7142857142857143
H1_45,M,False,4-3-3,5,27,359.01,6.536,8.24,1,0,1,1,0,44,16,2,13,9,4,0.6923076923076923,16,9,7,0.5625
H2_15,M,False,4-3-3,6,36,531.39,6.516,8.24,1,0,1,1,0,59,21,4,0,0,0,0.0,19,12,7,0.631578947368421
H1_15,M,False,4-3-3,2,5,160.04,7.106,8.42,0,0,0,0,0,14,2,0,4,3,1,0.75,7,1,6,0.14285714285714285
H1_30,M,False,4-3-3,3,11,240.15,6.762,8.42,0,0,0,0,0,29,8,0,13,10,3,0.7692307692307693,9,2,7,0.2222222222222222
H1_45,M,False,4-3-3,3,19,325.89,6.535,8.42,0,0,0,0,0,44,14,0,21,15,6,0.7142857142857143,13,2,11,0.15384615384615385
H2_15,M,False,4-3-3,0,2,12.08,5.755,5.94,0,0,0,0,0,2,3,0,1,0,1,0.0,2,0,2,0.0
H2_30,M,False,4-3-3,1,8,100.77,6.318,7.33,0,0,0,0,0,17,7,0,2,0,2,0.0,3,0,3,0.0
H2_15,A,False,4-3-3,0,1,5.22,5.75,5.75,0,0,0,0,0,2,2,0,0,0,0,0.0,0,0,0,0.0
H2_30,A,False,4-3-3,4,13,210.3,6.879,9.0,0,0,0,0,0,17,7,1,4,2,2,0.5,1,1,0,1.0
H1_15,A,False,4-3-3,3,7,142.59,7.086,9.65,2,1,1,2,0,14,5,0,4,2,2,0.5,2,0,2,0.0
H1_30,A,False,4-3-3,5,12,231.63,7.046,9.65,3,1,1,3,0,29,8,0,10,7,3,0.7,5,1,4,0.2
H1_45,A,False,4-3-3,9,19,377.9,7.037,9.65,4,1,2,4,0,44,10,0,11,7,4,0.6363636363636364,9,3,6,0.3333333333333333
H2_30,A,False,4-3-3,0,2,20.28,6.265,6.56,0,0,0,0,0,3,0,0,0,0,0,0.0,0,0,0,0.0
H1_15,D,False,4-3-3,2,9,161.53,6.713,8.89,0,0,0,0,0,14,6,0,5,4,1,0.8,3,2,1,0.6666666666666666
H1_30,D,False,4-3-3,3,12,240.33,6.73,8.89,0,0,0,0,0,29,9,2,7,6,1,0.8571428571428571,5,3,2,0.6
H1_45,D,False,4-3-3,5,15,312.96,6.797,8.89,0,0,0,0,0,44,12,4,12,6,6,0.5,13,9,4,0.6923076923076923
H2_15,D,False,4-3-3,9,26,488.61,6.847,8.89,0,0,0,0,0,59,12,6,0,0,0,0.0,19,13,6,0.6842105263157895
H2_30,D,False,4-3-3,14,35,648.36,6.93,8.89,1,0,1,1,0,74,17,8,13,7,6,0.5384615384615384,0,0,0,0.0
H1_15,M,False,4-3-3,3,6,99.18,7.01,8.33,0,0,0,0,0,14,6,1,5,5,0,1.0,2,2,0,1.0
H1_30,M,False,4-3-3,3,13,172.72,6.565,8.33,0,0,0,0,0,29,14,1,9,9,0,1.0,4,3,1,0.75
H1_45,M,False,4-3-3,3,20,255.96,6.433,8.33,0,0,0,0,0,44,20,2,13,12,1,0.9230769230769231,9,5,4,0.5555555555555556
H2_15,M,False,4-3-3,4,30,411.93,6.443,8.33,0,0,0,0,0,59,28,3,15,13,2,0.8666666666666667,10,6,4,0.6
H2_30,M,False,4-3-3,5,36,489.27,6.461,8.33,0,0,0,0,0,74,34,4,19,17,2,0.8947368421052632,12,8,4,0.6666666666666666
