iter	PRAUC:type=Classic;use_weights=false	Logloss	BrierScore:use_weights=false	Logloss:use_weights=true	Logloss:use_weights=false
1107	0.1437003569	0.4717531225	0.07394256364	0.4717531225	0.298223249
1108	0.1438251851	0.4717033865	0.07393837314	0.4717033865	0.2982018404
1109	0.1438721378	0.4716676612	0.0739233927	0.4716676612	0.298146827
1110	0.1439155903	0.4716090962	0.07391148118	0.4716090962	0.2980982902
1111	0.14392518	0.4715948903	0.07390664759	0.4715948903	0.2980811343
1112	0.1438547077	0.471590422	0.07389485446	0.471590422	0.2980429144
1113	0.1438706383	0.4715384495	0.07387749191	0.4715384495	0.2979743233
1114	0.1439532366	0.4715192609	0.07386129672	0.4715192609	0.2979194647
1115	0.1439532366	0.471516832	0.07385363177	0.471516832	0.2978957975
1116	0.1439540404	0.4715011651	0.07384563571	0.4715011651	0.2978632486
1117	0.1439540404	0.4714984227	0.07383455289	0.4714984227	0.2978290157
1118	0.1439540404	0.4714956977	0.0738235092	0.4714956977	0.2977948989
1119	0.1438300418	0.4714904055	0.07381040375	0.4714904055	0.2977534288
1120	0.1438442981	0.4714598784	0.07380540302	0.4714598784	0.2977269257
1121	0.1436809741	0.4714537509	0.07379401726	0.4714537509	0.2976882632
1122	0.1436809741	0.4714510881	0.07378311435	0.4714510881	0.2976545662
1123	0.1438652571	0.4714261914	0.07378151838	0.4714261914	0.297647568
1124	0.1438652571	0.4714235424	0.07377064772	0.4714235424	0.2976139662
1125	0.1438822303	0.4714046368	0.07377458669	0.4714046368	0.2976232797
1126	0.1452000851	0.4713762737	0.07376449174	0.4713762737	0.2975858484
1127	0.144851276	0.4713712804	0.07375775403	0.4713712804	0.2975661701
1128	0.1452569503	0.4713692236	0.07374961474	0.4713692236	0.2975407142
1129	0.1452671958	0.4713262026	0.07374493962	0.4713262026	0.2975132764
1130	0.1452641024	0.4713153664	0.07374138967	0.4713153664	0.2974986742
1131	0.1452444884	0.471264958	0.07373393254	0.471264958	0.297463966
1132	0.1451947874	0.4712358789	0.07372811795	0.4712358789	0.2974411185
1133	0.1451947874	0.4712332898	0.07371738665	0.4712332898	0.2974079307
1134	0.145187083	0.4712249219	0.07371009797	0.4712249219	0.2973800884
1135	0.145187083	0.4712223614	0.07369943218	0.4712223614	0.2973470965
1136	0.1451795351	0.4712201538	0.07368973694	0.4712201538	0.297317055
1137	0.1451150847	0.4712068961	0.0736878604	0.4712068961	0.2973088442
1138	0.1451150847	0.4712047357	0.07367831273	0.4712047357	0.2972792794
1139	0.1451076931	0.471202489	0.07366880477	0.471202489	0.2972496827
1140	0.1451252404	0.4711894172	0.07365978491	0.4711894172	0.2972148794
1141	0.1447605177	0.4711319406	0.0736542024	0.4711319406	0.2971863823
1142	0.1447605177	0.4711294559	0.07364371369	0.4711294559	0.2971539182
1143	0.1448490203	0.4710666822	0.07363372981	0.4710666822	0.2971103094
1144	0.1449178196	0.4710311288	0.07362945248	0.4710311288	0.2970881592
1145	0.1449248885	0.4709757549	0.07361963221	0.4709757549	0.2970454484
1146	0.1449206853	0.4709640472	0.07360568084	0.4709640472	0.2969979839
1147	0.145334157	0.4709214933	0.0735974833	0.4709214933	0.2969610556
1148	0.1461270111	0.4709004855	0.07359540221	0.4709004855	0.2969517631
1149	0.1460953651	0.4708852105	0.07358583497	0.4708852105	0.2969138723
1150	0.1460901279	0.4708768697	0.07357962638	0.4708768697	0.2968898185
1151	0.1461174683	0.4708569751	0.07357342771	0.4708569751	0.2968628072
1152	0.1461174683	0.4708545862	0.07356316679	0.4708545862	0.296831025
1153	0.1461731638	0.4708336131	0.07355006811	0.4708336131	0.2967852532
1154	0.1461809901	0.4708186383	0.07354567617	0.4708186383	0.2967658573
1155	0.1462672165	0.470802691	0.07354536968	0.470802691	0.296763163
1156	0.1463137779	0.470784501	0.07352948853	0.470784501	0.296711483
1157	0.1463137779	0.470782169	0.0735193639	0.470782169	0.2966801079
1158	0.1463194135	0.4707622818	0.07351524368	0.4707622818	0.2966610074
1159	0.1463194135	0.4707599692	0.07350516567	0.4707599692	0.296629772
1160	0.1463231612	0.4707503549	0.07350221715	0.4707503549	0.2966178598
1161	0.1463288874	0.4707332054	0.07350324248	0.4707332054	0.2966192071
1162	0.1463288874	0.4707309065	0.07349319814	0.4707309065	0.2965880719
1163	0.1458372459	0.4707154153	0.07348506256	0.4707154153	0.296557854
1164	0.145872971	0.470684508	0.07347564943	0.470684508	0.2965190021
1165	0.1459098375	0.4706574666	0.07346712046	0.4706574666	0.2964847639
1166	0.1459166252	0.4706460398	0.07346111592	0.4706460398	0.2964618174
1167	0.1452111186	0.4706306177	0.07345267669	0.4706306177	0.2964362279
1168	0.1455375646	0.4705960799	0.07344643499	0.4705960799	0.2964146586
1169	0.1455375646	0.4705938468	0.07343655154	0.4705938468	0.2963840043
1170	0.1456311529	0.4705849442	0.07342958815	0.4705849442	0.2963599579
1171	0.1456311529	0.4705827348	0.07341976277	0.4705827348	0.2963294775
1172	0.1461349035	0.4705248883	0.07341878519	0.4705248883	0.2963160092
1173	0.1461349035	0.4705226861	0.07340897848	0.4705226861	0.296285584
1174	0.1461349035	0.4705204979	0.073399206	0.4705204979	0.2962552613
1175	0.1461349035	0.4705183236	0.07338946761	0.4705183236	0.2962250406
1176	0.1461349035	0.470516163	0.07337976321	0.470516163	0.2961949218
1177	0.1461463421	0.4705000956	0.07337838536	0.4705000956	0.2961881154
1178	0.1461514708	0.4704889288	0.07337506596	0.4704889288	0.2961737527
1179	0.1461514708	0.4704867859	0.07336540559	0.4704867859	0.2961437658
1180	0.1466568596	0.4704737269	0.07335316876	0.4704737269	0.2961003389
1181	0.1466516076	0.4704719327	0.07334458207	0.4704719327	0.2960736132
1182	0.146577528	0.4704475184	0.07333310392	0.4704475184	0.2960272378
1183	0.1464052828	0.470435083	0.07332812988	0.470435083	0.2960043554
1184	0.1463981299	0.4704250821	0.07332371624	0.4704250821	0.2959853249
1185	0.1464425851	0.4703728106	0.07331536106	0.4703728106	0.2959468802
1186	0.1463840967	0.4703503341	0.07331042011	0.4703503341	0.2959289166
1187	0.1463964799	0.470318379	0.07329653722	0.470318379	0.2958768655
1188	0.1464832746	0.4702922455	0.07330501912	0.4702922455	0.2958973127
1189	0.1464929026	0.4702854007	0.07330251787	0.4702854007	0.2958888662
1190	0.1465518418	0.4702668199	0.0732946053	0.4702668199	0.2958598945
1191	0.1466898156	0.4702507015	0.07328401992	0.4702507015	0.2958235497
1192	0.1466833643	0.4702446664	0.07327841994	0.4702446664	0.2958021493
1193	0.1465526297	0.470225714	0.073276878	0.470225714	0.2957899451
1194	0.1466159001	0.470173496	0.07326787939	0.470173496	0.2957494006
1195	0.1461573488	0.4701669129	0.07325541278	0.4701669129	0.2957091363
1196	0.1462270779	0.4701149614	0.07324652549	0.4701149614	0.2956688931
1197	0.1460947898	0.4701028448	0.07323712545	0.4701028448	0.2956367633
1198	0.1461117678	0.4700708325	0.07322725322	0.4700708325	0.2956004524
1199	0.1461213333	0.4700670952	0.0732199204	0.4700670952	0.2955774762
1200	0.1461213333	0.4700641854	0.07321058299	0.4700641854	0.2955483325
1201	0.1464265894	0.4700279684	0.0731994542	0.4700279684	0.2955080361
1202	0.1464265894	0.4700262061	0.0731908169	0.4700262061	0.2954811665
1203	0.146312799	0.4700198206	0.07317878551	0.4700198206	0.2954421113
1204	0.146312799	0.4700180558	0.07317012754	0.4700180558	0.2954151714
1205	0.146312799	0.4700164058	0.07316186048	0.4700164058	0.2953894433
1206	0.1463491218	0.4700114296	0.07316201866	0.4700114296	0.2953899353
1207	0.1463691838	0.4699588041	0.07315611286	0.4699588041	0.2953592891
1208	0.1463691838	0.4699569158	0.07314710378	0.4699569158	0.2953312615
1209	0.1463691838	0.4699548619	0.07313792957	0.4699548619	0.2953025839
1210	0.1464135999	0.4699347594	0.07312375285	0.4699347594	0.2952531478
1211	0.1465079984	0.4699200607	0.0731166093	0.4699200607	0.2952284751
1212	0.1464718178	0.4698866461	0.07310961473	0.4698866461	0.2951999511
1213	0.1465447577	0.4698714945	0.07309894001	0.4698714945	0.2951624445
1214	0.1465447577	0.4698696734	0.07309010839	0.4698696734	0.2951349514
1215	0.1465236368	0.4698583626	0.07308365844	0.4698583626	0.2951110386
1216	0.1464988726	0.4698326498	0.07307744623	0.4698326498	0.2950839245
1217	0.146474165	0.4698053728	0.07307251755	0.4698053728	0.2950610014
1218	0.1465480668	0.4697746947	0.07306082863	0.4697746947	0.2950155923
1219	0.1465480668	0.4697729165	0.07305211158	0.4697729165	0.2949884458
1220	0.1465480668	0.4697711495	0.07304342465	0.4697711495	0.2949613901
1221	0.1465480668	0.4697699367	0.073036654	0.4697699367	0.2949402607
1222	0.1468304021	0.4697322454	0.0730401109	0.4697322454	0.2949437298
1223	0.1468384471	0.4697189868	0.07304097099	0.4697189868	0.2949438248
1224	0.1468766504	0.469687728	0.073029076	0.469687728	0.2948988648
1225	0.1469380974	0.4696686111	0.0730161748	0.4696686111	0.2948533543
1226	0.1469658563	0.4696454186	0.07299952915	0.4696454186	0.294795343
1227	0.1469658563	0.4696437072	0.0729909935	0.4696437072	0.2947687439
1228	0.1469658563	0.4696420067	0.0729824873	0.4696420067	0.2947422336
1229	0.1469817371	0.4696232626	0.07298586069	0.4696232626	0.2947507415
1230	0.1470116807	0.469580954	0.07297804335	0.469580954	0.2947145379
1231	0.1470134271	0.4695782847	0.07296803249	0.4695782847	0.2946831941
1232	0.1470134271	0.4695767079	0.07296263844	0.4695767079	0.2946665098
1233	0.1470395216	0.4695468076	0.0729544405	0.4695468076	0.2946328559
1234	0.1469606607	0.4695233432	0.07294700578	0.4695233432	0.2946075546
1235	0.146959892	0.4694984583	0.07293257103	0.4694984583	0.2945557212
1236	0.1468945261	0.4694558339	0.07293240664	0.4694558339	0.2945500117
1237	0.1468945261	0.469454187	0.07292404956	0.469454187	0.2945239507
1238	0.1470258773	0.4694388698	0.07291380274	0.4694388698	0.2944919219
1239	0.1471512194	0.4694076523	0.07290246876	0.4694076523	0.2944475677
1240	0.1472851792	0.4693626978	0.07289985096	0.4693626978	0.2944335155
1241	0.147797056	0.4693278954	0.07289509803	0.4693278954	0.2944099692
1242	0.1479434388	0.4692779239	0.07288504435	0.4692779239	0.2943704768
1243	0.1479805002	0.4692497151	0.0728651163	0.4692497151	0.2943000987
1244	0.1479805002	0.469248129	0.07285693047	0.469248129	0.2942745548
1245	0.148035531	0.4692030898	0.07285209984	0.4692030898	0.2942508334
1246	0.148809024	0.469144989	0.07285267047	0.469144989	0.2942426647
1247	0.1488330844	0.4691296488	0.07285497756	0.4691296488	0.2942478905
1248	0.1488714582	0.4691034712	0.0728531108	0.4691034712	0.2942359
1249	0.1488029408	0.4690962256	0.07284104459	0.4690962256	0.294196175
1250	0.1487971264	0.469083535	0.07283818107	0.469083535	0.2941837595
1251	0.1487971264	0.4690819636	0.07283003844	0.4690819636	0.2941583455
1252	0.1489021958	0.4690613097	0.07283394692	0.4690613097	0.2941693761
1253	0.1489286975	0.4690306026	0.07282199676	0.4690306026	0.2941228234
1254	0.1489286975	0.4690290455	0.07281389519	0.4690290455	0.2940975332
1255	0.1489396406	0.4690170198	0.07280346749	0.4690170198	0.2940614454
1256	0.1489330377	0.4690076648	0.07280064882	0.4690076648	0.2940480593
1257	0.1489419469	0.4689895981	0.07279655984	0.4689895981	0.2940294871
1258	0.1489419469	0.4689880703	0.07278854154	0.4689880703	0.2940044502
1259	0.1489689962	0.4689390216	0.07278133677	0.4689390216	0.2939690073
1260	0.1490500292	0.4688891006	0.07277831585	0.4688891006	0.2939477053
1261	0.1490528467	0.4688878918	0.07277206337	0.4688878918	0.2939282007
1262	0.1489766842	0.4688772038	0.07276648922	0.4688772038	0.2939068961
1263	0.1489545712	0.4688472039	0.07275519831	0.4688472039	0.2938623245
1264	0.1490176836	0.4688164198	0.07275555103	0.4688164198	0.2938561187
1265	0.1490020881	0.4688097357	0.07274787332	0.4688097357	0.2938265528
1266	0.1490836791	0.4687853113	0.07274573327	0.4687853113	0.2938174899
1267	0.1492906371	0.4687532755	0.07274386592	0.4687532755	0.2938063699
1268	0.1493360952	0.4687286114	0.07274525552	0.4687286114	0.2938016727
1269	0.1494190019	0.4686963828	0.07274349636	0.4686963828	0.2937955361
1270	0.1494300599	0.4686696685	0.07273256308	0.4686696685	0.2937528113
1271	0.1494091365	0.4686621867	0.0727268095	0.4686621867	0.2937306982
1272	0.1495177403	0.4686370781	0.07273014303	0.4686370781	0.293738015
1273	0.1496149814	0.4686018961	0.07272859221	0.4686018961	0.2937312249
1274	0.1495065765	0.4685783707	0.07271923609	0.4685783707	0.2936982492
1275	0.1495192105	0.4685520235	0.07270410442	0.4685520235	0.2936455065
1276	0.1494956254	0.4685039975	0.07269725801	0.4685039975	0.293611051
1277	0.1495632893	0.4684910835	0.07269944968	0.4684910835	0.2936153307
1278	0.1510372909	0.4684432707	0.07269271711	0.4684432707	0.2935816763
1279	0.1510372909	0.4684418159	0.07268491332	0.4684418159	0.2935572893
1280	0.1511529237	0.4684098019	0.07267281584	0.4684098019	0.293509962
1281	0.1511741943	0.4683961044	0.07265987265	0.4683961044	0.2934645888
1282	0.1513914856	0.468374649	0.07264748547	0.468374649	0.2934198556
1283	0.1512753643	0.4683518806	0.07264350935	0.4683518806	0.2934001821
1284	0.1512753643	0.4683504783	0.07263585958	0.4683504783	0.2933762639
1285	0.1512666434	0.468340586	0.07263017526	0.468340586	0.293350888
1286	0.1513718396	0.4683126644	0.07262043785	0.4683126644	0.2933187673
1287	0.1514530484	0.4682749403	0.07261890935	0.4682749403	0.2933064386
1288	0.1514519616	0.4682330911	0.07261718695	0.4682330911	0.293287898
1289	0.1515715381	0.4681873791	0.07261715247	0.4681873791	0.2932807298
1290	0.1515715381	0.4681859915	0.07260954771	0.4681859915	0.2932569484
1291	0.1525375968	0.4681664278	0.07259738703	0.4681664278	0.293213994
1292	0.1530710491	0.468128183	0.072592846	0.468128183	0.2931895709
1293	0.1530710491	0.4681270445	0.07258619535	0.4681270445	0.2931687403
1294	0.1529830416	0.4681164014	0.07257230228	0.4681164014	0.293121988
1295	0.1529830416	0.4681150603	0.07256483663	0.4681150603	0.29309863
1296	0.1529830416	0.4681137276	0.07255739647	0.4681137276	0.2930753495
1297	0.1530992876	0.4680660696	0.07256453829	0.4680660696	0.2930927409
1298	0.1522328667	0.4680464483	0.07255497168	0.4680464483	0.2930565588
1299	0.1522524702	0.4680065948	0.07254662484	0.4680065948	0.2930189553
1300	0.1522001965	0.4679585711	0.072541989	0.4679585711	0.2929942211
1301	0.1522001965	0.4679572728	0.07253471592	0.4679572728	0.2929714601
1302	0.1522001965	0.4679564536	0.07252994629	0.4679564536	0.2929565559
1303	0.1522180717	0.4679500371	0.07252242955	0.4679500371	0.2929332455
1304	0.1521213716	0.4679228764	0.07251295859	0.4679228764	0.2928957092
1305	0.1522776092	0.4679095751	0.07251035575	0.4679095751	0.2928837716
1306	0.1521216255	0.4679032016	0.07250289604	0.4679032016	0.2928606277
1307	0.1521085156	0.4678980634	0.07249600759	0.4678980634	0.2928341445
1308	0.1521085156	0.4678967892	0.072488747	0.4678967892	0.2928114105
1309	0.1521085156	0.467895523	0.07248151114	0.467895523	0.2927887518
1310	0.152324889	0.4678644808	0.07247829011	0.4678644808	0.2927740505
1311	0.1524535124	0.4678362562	0.07246694614	0.4678362562	0.2927332352
1312	0.1525522826	0.4677913981	0.07246279614	0.4677913981	0.2927102926
1313	0.1526334122	0.4677560809	0.07246167009	0.4677560809	0.292700973
1314	0.1526253472	0.4677134224	0.0724571674	0.4677134224	0.2926790162
1315	0.1526586034	0.4676880235	0.0724557576	0.4676880235	0.2926690074
1316	0.1526092412	0.4676760353	0.07245578033	0.4676760353	0.2926664398
1317	0.1526092412	0.4676748053	0.07244871878	0.4676748053	0.292644322
1318	0.1526087053	0.4676738061	0.07244281991	0.4676738061	0.2926258198
1319	0.1526846285	0.4676103732	0.07244003325	0.4676103732	0.2926046818
1320	0.1526895109	0.4675900234	0.07243671016	0.4675900234	0.2925868255
1321	0.1537730377	0.4675580243	0.07242724112	0.4675580243	0.2925524822
1322	0.1539273986	0.4675318502	0.07242879093	0.4675318502	0.2925530234
1323	0.1540327969	0.4674958063	0.07242658001	0.4674958063	0.2925371023
1324	0.1540990718	0.4674521851	0.07241837639	0.4674521851	0.2925015231
1325	0.1541050167	0.4674512933	0.07241332421	0.4674512933	0.2924857055
1326	0.1540241161	0.4674152799	0.07240623012	0.4674152799	0.292459769
1327	0.1540241161	0.4674145237	0.07240173533	0.4674145237	0.2924456858
1328	0.1539698457	0.4674082394	0.0723922035	0.4674082394	0.2924131073
1329	0.1539746155	0.4673584371	0.07239358564	0.4673584371	0.2924078797
1330	0.1539746155	0.4673572219	0.07238651333	0.4673572219	0.2923857167
1331	0.1543057484	0.4673190759	0.07238356759	0.4673190759	0.2923730641
1332	0.1543573706	0.4672745974	0.07238010651	0.4672745974	0.2923588555
1333	0.15436218	0.4672731788	0.0723761336	0.4672731788	0.2923464014
1334	0.1543774661	0.467238024	0.07236447305	0.467238024	0.292295818
1335	0.1543815172	0.4672264511	0.07236646795	0.4672264511	0.2922995376
1336	0.1544387605	0.4671899853	0.07236122717	0.4671899853	0.2922842222
1337	0.1544332428	0.4671802337	0.07235529672	0.4671802337	0.2922578104
1338	0.1544380367	0.467166172	0.07235095841	0.467166172	0.292239386
1339	0.1544564717	0.4671347572	0.07234056312	0.4671347572	0.29219956
1340	0.1544925899	0.4671116198	0.07233527687	0.4671116198	0.2921825389
1341	0.1545926581	0.4670932568	0.07233789809	0.4670932568	0.2921890035
1342	0.1546479537	0.4670851845	0.07233509659	0.4670851845	0.2921767299
1343	0.1545883457	0.4670669759	0.07233331532	0.4670669759	0.292166829
1344	0.1546683457	0.4670552842	0.07232153038	0.4670552842	0.2921274122
1345	0.1546287866	0.4670085081	0.07231715993	0.4670085081	0.2921008622
1346	0.1545392192	0.4669660438	0.07231045872	0.4669660438	0.2920752351
1347	0.1545392192	0.4669648777	0.07230354537	0.4669648777	0.292053555
1348	0.1545261287	0.4669450997	0.07229285185	0.4669450997	0.2920103298
1349	0.1546513231	0.4669174539	0.07229160547	0.4669174539	0.2920070061
1350	0.1548929011	0.4669024936	0.07228262343	0.4669024936	0.2919766782
1351	0.1548929011	0.4669013507	0.07227578486	0.4669013507	0.2919552261
1352	0.1548382638	0.4668684057	0.07227875994	0.4668684057	0.291959563
1353	0.1548679812	0.4668337771	0.07226817762	0.4668337771	0.2919155423
1354	0.1550278162	0.4667833275	0.0722625947	0.4667833275	0.2918888383
1355	0.1550319395	0.4667605297	0.07226188407	0.4667605297	0.2918797536
1356	0.1548878638	0.4667301577	0.07224816512	0.4667301577	0.2918286965
1357	0.1552779732	0.4667131373	0.07223640049	0.4667131373	0.2917870226
1358	0.1551297825	0.4666959485	0.07222762816	0.4666959485	0.2917544502
1359	0.155423639	0.4666777159	0.07222228358	0.4666777159	0.2917339
1360	0.1556764735	0.4666490068	0.07221083824	0.4666490068	0.2916982096
1361	0.155692642	0.4666480701	0.0722054685	0.4666480701	0.2916810133
1362	0.1557483964	0.4665852827	0.07220296408	0.4665852827	0.2916628533
1363	0.155728588	0.4665810689	0.07219406391	0.4665810689	0.2916334246
1364	0.1560599329	0.4665473749	0.07218744047	0.4665473749	0.2916101193
1365	0.1560449292	0.4665348461	0.07218203348	0.4665348461	0.2915839332
1366	0.1560449292	0.466533775	0.07217543161	0.466533775	0.2915632048
1367	0.1555452303	0.4665069621	0.07217965776	0.4665069621	0.2915740478
1368	0.1555382261	0.4664998215	0.07217332868	0.4664998215	0.2915481767
1369	0.1560060013	0.4664748899	0.07215960241	0.4664748899	0.2915042379
1370	0.1559988179	0.4664732159	0.07215469587	0.4664732159	0.291486687
1371	0.1558175951	0.4664367771	0.07214863598	0.4664367771	0.291457461
